Delivery Date,Hour Ending,Settlement Point,RTM Price,DAM Price
2024-01-01,1,LZ_HOUSTON,12.51,15.79
2024-01-01,1,LZ_NORTH,13.76,16.34
2024-01-01,1,LZ_SOUTH,5.5,12.44
2024-01-01,1,LZ_WEST,14.95,26.93
2024-01-01,2,LZ_HOUSTON,15.65,16.81
2024-01-01,2,LZ_NORTH,15.79,17.07
2024-01-01,2,LZ_SOUTH,12.92,14.35
2024-01-01,2,LZ_WEST,15.93,28.04
2024-01-01,3,LZ_HOUSTON,16.06,16.76
2024-01-01,3,LZ_NORTH,16.06,16.81
2024-01-01,3,LZ_SOUTH,16.05,15.39
2024-01-01,3,LZ_WEST,16.06,30.44
2024-01-01,4,LZ_HOUSTON,17.71,17.39
2024-01-01,4,LZ_NORTH,17.71,17.1
2024-01-01,4,LZ_SOUTH,17.71,17.17
2024-01-01,4,LZ_WEST,17.71,32.32
2024-01-01,5,LZ_HOUSTON,20.5,19.0
2024-01-01,5,LZ_NORTH,20.5,18.89
2024-01-01,5,LZ_SOUTH,19.87,18.24
2024-01-01,5,LZ_WEST,20.5,33.87
2024-01-01,6,LZ_HOUSTON,24.28,21.4
2024-01-01,6,LZ_NORTH,24.28,21.58
2024-01-01,6,LZ_SOUTH,22.77,20.64
2024-01-01,6,LZ_WEST,24.28,35.38
2024-01-01,7,LZ_HOUSTON,27.57,24.22
2024-01-01,7,LZ_NORTH,27.57,24.13
2024-01-01,7,LZ_SOUTH,27.57,24.34
2024-01-01,7,LZ_WEST,27.57,37.25
2024-01-01,8,LZ_HOUSTON,27.9,28.39
2024-01-01,8,LZ_NORTH,27.9,29.0
2024-01-01,8,LZ_SOUTH,27.9,28.45
2024-01-01,8,LZ_WEST,27.9,45.68
2024-01-01,9,LZ_HOUSTON,68.65,22.67
2024-01-01,9,LZ_NORTH,68.65,23.33
2024-01-01,9,LZ_SOUTH,68.65,22.51
2024-01-01,9,LZ_WEST,68.65,28.13
2024-01-01,10,LZ_HOUSTON,21.76,19.54
2024-01-01,10,LZ_NORTH,21.76,19.76
2024-01-01,10,LZ_SOUTH,21.76,19.2
2024-01-01,10,LZ_WEST,21.76,19.75
2024-01-01,11,LZ_HOUSTON,22.93,18.49
2024-01-01,11,LZ_NORTH,22.93,18.49
2024-01-01,11,LZ_SOUTH,22.93,18.06
2024-01-01,11,LZ_WEST,22.93,18.62
2024-01-01,12,LZ_HOUSTON,21.3,17.9
2024-01-01,12,LZ_NORTH,21.3,17.9
2024-01-01,12,LZ_SOUTH,21.3,17.43
2024-01-01,12,LZ_WEST,21.3,17.97
2024-01-01,13,LZ_HOUSTON,20.7,16.55
2024-01-01,13,LZ_NORTH,21.07,16.55
2024-01-01,13,LZ_SOUTH,20.45,16.55
2024-01-01,13,LZ_WEST,21.37,16.62
2024-01-01,14,LZ_HOUSTON,18.08,14.46
2024-01-01,14,LZ_NORTH,18.08,14.46
2024-01-01,14,LZ_SOUTH,18.08,14.31
2024-01-01,14,LZ_WEST,18.08,14.52
2024-01-01,15,LZ_HOUSTON,17.02,13.86
2024-01-01,15,LZ_NORTH,17.02,13.86
2024-01-01,15,LZ_SOUTH,17.02,13.79
2024-01-01,15,LZ_WEST,17.02,13.93
2024-01-01,16,LZ_HOUSTON,16.66,13.18
2024-01-01,16,LZ_NORTH,16.66,13.18
2024-01-01,16,LZ_SOUTH,16.66,12.83
2024-01-01,16,LZ_WEST,16.66,13.32
2024-01-01,17,LZ_HOUSTON,19.52,20.2
2024-01-01,17,LZ_NORTH,19.52,20.28
2024-01-01,17,LZ_SOUTH,19.52,18.35
2024-01-01,17,LZ_WEST,19.52,22.11
2024-01-01,18,LZ_HOUSTON,38.38,36.47
2024-01-01,18,LZ_NORTH,38.38,35.14
2024-01-01,18,LZ_SOUTH,38.38,33.59
2024-01-01,18,LZ_WEST,38.38,61.27
2024-01-01,19,LZ_HOUSTON,74.72,27.6
2024-01-01,19,LZ_NORTH,74.72,26.95
2024-01-01,19,LZ_SOUTH,74.54,24.79
2024-01-01,19,LZ_WEST,74.72,55.14
2024-01-01,20,LZ_HOUSTON,37.0,23.92
2024-01-01,20,LZ_NORTH,37.47,23.18
2024-01-01,20,LZ_SOUTH,33.27,22.35
2024-01-01,20,LZ_WEST,52.89,49.4
2024-01-01,21,LZ_HOUSTON,35.87,24.09
2024-01-01,21,LZ_NORTH,35.87,23.23
2024-01-01,21,LZ_SOUTH,35.87,22.16
2024-01-01,21,LZ_WEST,35.91,47.38
2024-01-01,22,LZ_HOUSTON,42.67,22.19
2024-01-01,22,LZ_NORTH,42.67,21.33
2024-01-01,22,LZ_SOUTH,42.67,21.21
2024-01-01,22,LZ_WEST,42.67,43.52
2024-01-01,23,LZ_HOUSTON,27.06,21.27
2024-01-01,23,LZ_NORTH,27.06,20.34
2024-01-01,23,LZ_SOUTH,27.06,20.59
2024-01-01,23,LZ_WEST,27.06,39.98
2024-01-01,24,LZ_HOUSTON,22.78,20.23
2024-01-01,24,LZ_NORTH,22.78,19.27
2024-01-01,24,LZ_SOUTH,22.78,19.64
2024-01-01,24,LZ_WEST,22.78,42.61
2024-01-02,1,LZ_HOUSTON,21.75,19.23
2024-01-02,1,LZ_NORTH,21.75,18.88
2024-01-02,1,LZ_SOUTH,21.75,18.29
2024-01-02,1,LZ_WEST,21.75,36.47
2024-01-02,2,LZ_HOUSTON,21.51,18.49
2024-01-02,2,LZ_NORTH,21.51,18.06
2024-01-02,2,LZ_SOUTH,21.51,17.4
2024-01-02,2,LZ_WEST,21.51,34.08
2024-01-02,3,LZ_HOUSTON,21.65,18.94
2024-01-02,3,LZ_NORTH,21.65,18.57
2024-01-02,3,LZ_SOUTH,21.65,17.75
2024-01-02,3,LZ_WEST,21.65,34.38
2024-01-02,4,LZ_HOUSTON,20.48,19.63
2024-01-02,4,LZ_NORTH,20.48,19.57
2024-01-02,4,LZ_SOUTH,20.48,18.14
2024-01-02,4,LZ_WEST,20.48,38.07
2024-01-02,5,LZ_HOUSTON,19.23,20.74
2024-01-02,5,LZ_NORTH,19.23,20.89
2024-01-02,5,LZ_SOUTH,19.23,18.6
2024-01-02,5,LZ_WEST,19.23,41.22
2024-01-02,6,LZ_HOUSTON,19.99,25.01
2024-01-02,6,LZ_NORTH,19.99,25.25
2024-01-02,6,LZ_SOUTH,19.99,22.74
2024-01-02,6,LZ_WEST,19.99,46.1
2024-01-02,7,LZ_HOUSTON,32.54,35.81
2024-01-02,7,LZ_NORTH,32.7,35.98
2024-01-02,7,LZ_SOUTH,32.86,31.75
2024-01-02,7,LZ_WEST,37.85,54.57
2024-01-02,8,LZ_HOUSTON,34.52,41.45
2024-01-02,8,LZ_NORTH,35.07,42.09
2024-01-02,8,LZ_SOUTH,35.69,37.18
2024-01-02,8,LZ_WEST,53.36,65.74
2024-01-02,9,LZ_HOUSTON,64.85,34.71
2024-01-02,9,LZ_NORTH,64.91,35.25
2024-01-02,9,LZ_SOUTH,64.97,31.58
2024-01-02,9,LZ_WEST,66.81,43.53
2024-01-02,10,LZ_HOUSTON,76.74,25.76
2024-01-02,10,LZ_NORTH,76.74,27.97
2024-01-02,10,LZ_SOUTH,76.74,24.36
2024-01-02,10,LZ_WEST,76.74,32.53
2024-01-02,11,LZ_HOUSTON,34.54,22.72
2024-01-02,11,LZ_NORTH,39.13,22.73
2024-01-02,11,LZ_SOUTH,28.89,21.38
2024-01-02,11,LZ_WEST,47.88,25.79
2024-01-02,12,LZ_HOUSTON,24.42,19.32
2024-01-02,12,LZ_NORTH,24.42,19.32
2024-01-02,12,LZ_SOUTH,21.93,18.0
2024-01-02,12,LZ_WEST,24.42,20.22
2024-01-02,13,LZ_HOUSTON,21.57,18.08
2024-01-02,13,LZ_NORTH,21.57,18.11
2024-01-02,13,LZ_SOUTH,19.71,16.51
2024-01-02,13,LZ_WEST,21.57,19.41
2024-01-02,14,LZ_HOUSTON,24.06,17.71
2024-01-02,14,LZ_NORTH,24.06,17.71
2024-01-02,14,LZ_SOUTH,20.82,16.06
2024-01-02,14,LZ_WEST,24.06,18.99
2024-01-02,15,LZ_HOUSTON,23.62,17.17
2024-01-02,15,LZ_NORTH,23.62,17.08
2024-01-02,15,LZ_SOUTH,18.82,15.05
2024-01-02,15,LZ_WEST,23.62,19.15
2024-01-02,16,LZ_HOUSTON,24.11,18.5
2024-01-02,16,LZ_NORTH,24.11,18.42
2024-01-02,16,LZ_SOUTH,16.81,16.82
2024-01-02,16,LZ_WEST,24.11,21.71
2024-01-02,17,LZ_HOUSTON,24.43,24.22
2024-01-02,17,LZ_NORTH,24.43,23.89
2024-01-02,17,LZ_SOUTH,14.44,22.2
2024-01-02,17,LZ_WEST,24.43,30.72
2024-01-02,18,LZ_HOUSTON,29.8,45.56
2024-01-02,18,LZ_NORTH,29.8,44.78
2024-01-02,18,LZ_SOUTH,19.58,42.47
2024-01-02,18,LZ_WEST,29.8,79.29
2024-01-02,19,LZ_HOUSTON,33.33,37.62
2024-01-02,19,LZ_NORTH,35.9,37.6
2024-01-02,19,LZ_SOUTH,29.96,36.13
2024-01-02,19,LZ_WEST,97.23,71.89
2024-01-02,20,LZ_HOUSTON,75.12,31.64
2024-01-02,20,LZ_NORTH,75.85,31.9
2024-01-02,20,LZ_SOUTH,76.12,31.21
2024-01-02,20,LZ_WEST,94.11,65.59
2024-01-02,21,LZ_HOUSTON,31.88,26.73
2024-01-02,21,LZ_NORTH,38.16,26.95
2024-01-02,21,LZ_SOUTH,33.58,26.6
2024-01-02,21,LZ_WEST,137.75,65.01
2024-01-02,22,LZ_HOUSTON,58.84,23.7
2024-01-02,22,LZ_NORTH,77.64,23.76
2024-01-02,22,LZ_SOUTH,45.67,22.81
2024-01-02,22,LZ_WEST,201.16,65.34
2024-01-02,23,LZ_HOUSTON,25.89,24.77
2024-01-02,23,LZ_NORTH,28.85,25.26
2024-01-02,23,LZ_SOUTH,30.13,23.46
2024-01-02,23,LZ_WEST,117.23,65.87
2024-01-02,24,LZ_HOUSTON,24.11,22.02
2024-01-02,24,LZ_NORTH,30.03,22.5
2024-01-02,24,LZ_SOUTH,20.91,20.81
2024-01-02,24,LZ_WEST,94.3,64.6
2024-01-03,1,LZ_HOUSTON,22.96,20.9
2024-01-03,1,LZ_NORTH,26.08,20.45
2024-01-03,1,LZ_SOUTH,23.13,19.77
2024-01-03,1,LZ_WEST,90.75,79.62
2024-01-03,2,LZ_HOUSTON,21.48,19.18
2024-01-03,2,LZ_NORTH,25.95,19.65
2024-01-03,2,LZ_SOUTH,17.6,17.16
2024-01-03,2,LZ_WEST,115.42,69.57
2024-01-03,3,LZ_HOUSTON,21.2,19.03
2024-01-03,3,LZ_NORTH,24.92,19.54
2024-01-03,3,LZ_SOUTH,16.66,16.78
2024-01-03,3,LZ_WEST,91.3,71.28
2024-01-03,4,LZ_HOUSTON,19.09,19.22
2024-01-03,4,LZ_NORTH,20.77,19.65
2024-01-03,4,LZ_SOUTH,13.02,17.02
2024-01-03,4,LZ_WEST,56.66,68.4
2024-01-03,5,LZ_HOUSTON,21.16,20.9
2024-01-03,5,LZ_NORTH,22.74,21.07
2024-01-03,5,LZ_SOUTH,20.29,18.44
2024-01-03,5,LZ_WEST,76.6,72.47
2024-01-03,6,LZ_HOUSTON,21.44,23.34
2024-01-03,6,LZ_NORTH,22.4,23.17
2024-01-03,6,LZ_SOUTH,23.49,21.28
2024-01-03,6,LZ_WEST,55.19,77.79
2024-01-03,7,LZ_HOUSTON,23.05,39.18
2024-01-03,7,LZ_NORTH,24.71,41.39
2024-01-03,7,LZ_SOUTH,26.68,34.4
2024-01-03,7,LZ_WEST,81.38,85.17
2024-01-03,8,LZ_HOUSTON,30.32,42.49
2024-01-03,8,LZ_NORTH,33.93,44.95
2024-01-03,8,LZ_SOUTH,24.01,37.17
2024-01-03,8,LZ_WEST,87.79,88.63
2024-01-03,9,LZ_HOUSTON,45.6,33.5
2024-01-03,9,LZ_NORTH,47.2,35.62
2024-01-03,9,LZ_SOUTH,39.56,27.66
2024-01-03,9,LZ_WEST,56.19,47.0
2024-01-03,10,LZ_HOUSTON,22.83,24.81
2024-01-03,10,LZ_NORTH,23.14,25.52
2024-01-03,10,LZ_SOUTH,21.87,20.95
2024-01-03,10,LZ_WEST,23.3,26.29
2024-01-03,11,LZ_HOUSTON,21.07,20.36
2024-01-03,11,LZ_NORTH,21.27,20.67
2024-01-03,11,LZ_SOUTH,20.46,17.89
2024-01-03,11,LZ_WEST,21.37,21.21
2024-01-03,12,LZ_HOUSTON,17.94,19.2
2024-01-03,12,LZ_NORTH,17.94,19.38
2024-01-03,12,LZ_SOUTH,17.94,17.8
2024-01-03,12,LZ_WEST,17.94,19.82
2024-01-03,13,LZ_HOUSTON,17.57,17.02
2024-01-03,13,LZ_NORTH,17.57,17.08
2024-01-03,13,LZ_SOUTH,17.57,16.59
2024-01-03,13,LZ_WEST,17.57,17.3
2024-01-03,14,LZ_HOUSTON,17.2,16.67
2024-01-03,14,LZ_NORTH,17.2,16.68
2024-01-03,14,LZ_SOUTH,17.2,16.33
2024-01-03,14,LZ_WEST,17.2,16.86
2024-01-03,15,LZ_HOUSTON,15.73,15.58
2024-01-03,15,LZ_NORTH,15.73,15.59
2024-01-03,15,LZ_SOUTH,15.73,15.66
2024-01-03,15,LZ_WEST,15.73,15.7
2024-01-03,16,LZ_HOUSTON,16.08,15.33
2024-01-03,16,LZ_NORTH,16.08,15.35
2024-01-03,16,LZ_SOUTH,16.08,15.75
2024-01-03,16,LZ_WEST,16.08,15.54
2024-01-03,17,LZ_HOUSTON,15.87,19.58
2024-01-03,17,LZ_NORTH,15.87,19.47
2024-01-03,17,LZ_SOUTH,9.97,18.67
2024-01-03,17,LZ_WEST,15.87,21.48
2024-01-03,18,LZ_HOUSTON,23.41,42.26
2024-01-03,18,LZ_NORTH,24.11,40.37
2024-01-03,18,LZ_SOUTH,14.36,42.5
2024-01-03,18,LZ_WEST,24.79,71.9
2024-01-03,19,LZ_HOUSTON,24.6,32.84
2024-01-03,19,LZ_NORTH,27.75,30.87
2024-01-03,19,LZ_SOUTH,13.18,34.53
2024-01-03,19,LZ_WEST,74.32,67.94
2024-01-03,20,LZ_HOUSTON,22.9,27.85
2024-01-03,20,LZ_NORTH,22.65,25.62
2024-01-03,20,LZ_SOUTH,16.79,30.17
2024-01-03,20,LZ_WEST,40.76,60.77
2024-01-03,21,LZ_HOUSTON,19.85,24.79
2024-01-03,21,LZ_NORTH,19.99,23.0
2024-01-03,21,LZ_SOUTH,19.1,27.0
2024-01-03,21,LZ_WEST,20.12,45.51
2024-01-03,22,LZ_HOUSTON,18.04,21.72
2024-01-03,22,LZ_NORTH,18.04,20.34
2024-01-03,22,LZ_SOUTH,18.04,23.07
2024-01-03,22,LZ_WEST,18.04,32.84
2024-01-03,23,LZ_HOUSTON,18.51,18.28
2024-01-03,23,LZ_NORTH,18.51,17.53
2024-01-03,23,LZ_SOUTH,18.51,19.1
2024-01-03,23,LZ_WEST,18.51,25.83
2024-01-03,24,LZ_HOUSTON,19.02,16.68
2024-01-03,24,LZ_NORTH,19.02,16.01
2024-01-03,24,LZ_SOUTH,19.02,17.36
2024-01-03,24,LZ_WEST,19.02,24.14
2024-01-04,1,LZ_HOUSTON,19.26,17.39
2024-01-04,1,LZ_NORTH,19.26,17.41
2024-01-04,1,LZ_SOUTH,19.26,17.43
2024-01-04,1,LZ_WEST,19.26,23.2
2024-01-04,2,LZ_HOUSTON,19.42,17.14
2024-01-04,2,LZ_NORTH,19.42,17.2
2024-01-04,2,LZ_SOUTH,19.42,17.24
2024-01-04,2,LZ_WEST,19.42,23.18
2024-01-04,3,LZ_HOUSTON,20.59,17.63
2024-01-04,3,LZ_NORTH,20.59,17.74
2024-01-04,3,LZ_SOUTH,20.59,17.55
2024-01-04,3,LZ_WEST,20.59,22.39
2024-01-04,4,LZ_HOUSTON,21.34,18.72
2024-01-04,4,LZ_NORTH,21.34,18.9
2024-01-04,4,LZ_SOUTH,21.34,18.53
2024-01-04,4,LZ_WEST,21.34,23.84
2024-01-04,5,LZ_HOUSTON,21.76,19.44
2024-01-04,5,LZ_NORTH,21.76,19.71
2024-01-04,5,LZ_SOUTH,21.76,19.08
2024-01-04,5,LZ_WEST,21.76,24.55
2024-01-04,6,LZ_HOUSTON,22.81,21.47
2024-01-04,6,LZ_NORTH,22.81,21.75
2024-01-04,6,LZ_SOUTH,22.81,20.94
2024-01-04,6,LZ_WEST,22.81,27.41
2024-01-04,7,LZ_HOUSTON,26.21,29.61
2024-01-04,7,LZ_NORTH,26.21,29.98
2024-01-04,7,LZ_SOUTH,26.21,29.11
2024-01-04,7,LZ_WEST,26.21,33.24
2024-01-04,8,LZ_HOUSTON,22.48,27.76
2024-01-04,8,LZ_NORTH,22.48,28.08
2024-01-04,8,LZ_SOUTH,22.48,27.33
2024-01-04,8,LZ_WEST,22.48,31.3
2024-01-04,9,LZ_HOUSTON,19.05,21.15
2024-01-04,9,LZ_NORTH,19.05,21.21
2024-01-04,9,LZ_SOUTH,19.05,21.22
2024-01-04,9,LZ_WEST,19.05,21.39
2024-01-04,10,LZ_HOUSTON,15.81,18.3
2024-01-04,10,LZ_NORTH,14.52,18.17
2024-01-04,10,LZ_SOUTH,17.31,18.67
2024-01-04,10,LZ_WEST,12.1,17.88
2024-01-04,11,LZ_HOUSTON,14.35,17.09
2024-01-04,11,LZ_NORTH,11.36,17.07
2024-01-04,11,LZ_SOUTH,17.33,17.21
2024-01-04,11,LZ_WEST,6.44,14.82
2024-01-04,12,LZ_HOUSTON,13.25,16.18
2024-01-04,12,LZ_NORTH,10.59,16.17
2024-01-04,12,LZ_SOUTH,15.95,16.19
2024-01-04,12,LZ_WEST,6.57,10.71
2024-01-04,13,LZ_HOUSTON,12.11,12.99
2024-01-04,13,LZ_NORTH,6.9,13.01
2024-01-04,13,LZ_SOUTH,16.76,13.27
2024-01-04,13,LZ_WEST,-0.72,7.44
2024-01-04,14,LZ_HOUSTON,9.3,11.12
2024-01-04,14,LZ_NORTH,5.83,11.6
2024-01-04,14,LZ_SOUTH,12.41,11.11
2024-01-04,14,LZ_WEST,0.89,6.66
2024-01-04,15,LZ_HOUSTON,4.76,10.9
2024-01-04,15,LZ_NORTH,4.1,11.63
2024-01-04,15,LZ_SOUTH,5.34,9.84
2024-01-04,15,LZ_WEST,3.14,7.12
2024-01-04,16,LZ_HOUSTON,15.52,13.17
2024-01-04,16,LZ_NORTH,15.52,13.95
2024-01-04,16,LZ_SOUTH,15.52,10.99
2024-01-04,16,LZ_WEST,15.52,12.35
2024-01-04,17,LZ_HOUSTON,25.18,16.73
2024-01-04,17,LZ_NORTH,20.13,16.93
2024-01-04,17,LZ_SOUTH,25.21,15.27
2024-01-04,17,LZ_WEST,68.34,17.34
2024-01-04,18,LZ_HOUSTON,26.81,28.49
2024-01-04,18,LZ_NORTH,22.89,28.71
2024-01-04,18,LZ_SOUTH,30.09,25.3
2024-01-04,18,LZ_WEST,52.36,35.25
2024-01-04,19,LZ_HOUSTON,26.82,23.67
2024-01-04,19,LZ_NORTH,22.53,23.5
2024-01-04,19,LZ_SOUTH,30.46,22.8
2024-01-04,19,LZ_WEST,57.44,33.31
2024-01-04,20,LZ_HOUSTON,24.12,20.14
2024-01-04,20,LZ_NORTH,23.23,20.14
2024-01-04,20,LZ_SOUTH,24.98,19.86
2024-01-04,20,LZ_WEST,38.58,27.15
2024-01-04,21,LZ_HOUSTON,26.73,20.47
2024-01-04,21,LZ_NORTH,21.46,20.58
2024-01-04,21,LZ_SOUTH,31.21,20.24
2024-01-04,21,LZ_WEST,67.06,27.17
2024-01-04,22,LZ_HOUSTON,23.34,18.92
2024-01-04,22,LZ_NORTH,20.58,18.82
2024-01-04,22,LZ_SOUTH,25.96,19.42
2024-01-04,22,LZ_WEST,67.32,26.4
2024-01-04,23,LZ_HOUSTON,19.11,17.75
2024-01-04,23,LZ_NORTH,18.28,17.65
2024-01-04,23,LZ_SOUTH,19.89,18.35
2024-01-04,23,LZ_WEST,32.02,25.78
2024-01-04,24,LZ_HOUSTON,20.29,17.39
2024-01-04,24,LZ_NORTH,19.82,17.35
2024-01-04,24,LZ_SOUTH,20.71,17.9
2024-01-04,24,LZ_WEST,26.74,23.99
2024-01-05,1,LZ_HOUSTON,20.95,16.11
2024-01-05,1,LZ_NORTH,20.95,15.99
2024-01-05,1,LZ_SOUTH,20.95,16.47
2024-01-05,1,LZ_WEST,20.95,20.08
2024-01-05,2,LZ_HOUSTON,19.8,15.6
2024-01-05,2,LZ_NORTH,19.35,15.49
2024-01-05,2,LZ_SOUTH,20.23,15.97
2024-01-05,2,LZ_WEST,27.61,20.06
2024-01-05,3,LZ_HOUSTON,18.26,15.39
2024-01-05,3,LZ_NORTH,17.66,15.38
2024-01-05,3,LZ_SOUTH,18.83,15.72
2024-01-05,3,LZ_WEST,28.76,19.63
2024-01-05,4,LZ_HOUSTON,17.61,16.0
2024-01-05,4,LZ_NORTH,15.96,16.02
2024-01-05,4,LZ_SOUTH,19.16,16.34
2024-01-05,4,LZ_WEST,45.4,20.27
2024-01-05,5,LZ_HOUSTON,16.54,17.91
2024-01-05,5,LZ_NORTH,16.98,17.92
2024-01-05,5,LZ_SOUTH,11.27,18.21
2024-01-05,5,LZ_WEST,37.43,22.39
2024-01-05,6,LZ_HOUSTON,15.45,21.6
2024-01-05,6,LZ_NORTH,15.15,21.67
2024-01-05,6,LZ_SOUTH,13.94,21.96
2024-01-05,6,LZ_WEST,23.34,26.33
2024-01-05,7,LZ_HOUSTON,18.37,27.8
2024-01-05,7,LZ_NORTH,19.88,28.06
2024-01-05,7,LZ_SOUTH,11.88,27.99
2024-01-05,7,LZ_WEST,21.39,32.75
2024-01-05,8,LZ_HOUSTON,21.47,27.9
2024-01-05,8,LZ_NORTH,22.21,28.0
2024-01-05,8,LZ_SOUTH,17.63,27.86
2024-01-05,8,LZ_WEST,22.97,32.5
2024-01-05,9,LZ_HOUSTON,20.69,20.9
2024-01-05,9,LZ_NORTH,20.69,21.0
2024-01-05,9,LZ_SOUTH,20.69,20.44
2024-01-05,9,LZ_WEST,20.69,21.75
2024-01-05,10,LZ_HOUSTON,18.39,18.22
2024-01-05,10,LZ_NORTH,19.02,18.45
2024-01-05,10,LZ_SOUTH,17.93,17.71
2024-01-05,10,LZ_WEST,19.47,18.12
2024-01-05,11,LZ_HOUSTON,17.21,17.32
2024-01-05,11,LZ_NORTH,18.08,17.39
2024-01-05,11,LZ_SOUTH,16.58,16.36
2024-01-05,11,LZ_WEST,18.6,16.42
2024-01-05,12,LZ_HOUSTON,15.49,15.34
2024-01-05,12,LZ_NORTH,18.48,16.46
2024-01-05,12,LZ_SOUTH,13.44,13.68
2024-01-05,12,LZ_WEST,16.98,14.3
2024-01-05,13,LZ_HOUSTON,10.51,11.02
2024-01-05,13,LZ_NORTH,10.84,11.45
2024-01-05,13,LZ_SOUTH,10.0,8.14
2024-01-05,13,LZ_WEST,1.12,10.77
2024-01-05,14,LZ_HOUSTON,0.01,8.41
2024-01-05,14,LZ_NORTH,0.01,8.54
2024-01-05,14,LZ_SOUTH,-0.01,7.19
2024-01-05,14,LZ_WEST,-0.31,7.92
2024-01-05,15,LZ_HOUSTON,0.0,6.95
2024-01-05,15,LZ_NORTH,0.0,7.03
2024-01-05,15,LZ_SOUTH,-0.02,7.05
2024-01-05,15,LZ_WEST,-0.31,6.85
2024-01-05,16,LZ_HOUSTON,-0.01,10.01
2024-01-05,16,LZ_NORTH,-0.01,10.0
2024-01-05,16,LZ_SOUTH,-0.02,10.7
2024-01-05,16,LZ_WEST,-0.34,9.87
2024-01-05,17,LZ_HOUSTON,0.0,18.3
2024-01-05,17,LZ_NORTH,0.0,18.3
2024-01-05,17,LZ_SOUTH,0.0,18.35
2024-01-05,17,LZ_WEST,0.0,18.3
2024-01-05,18,LZ_HOUSTON,18.24,39.03
2024-01-05,18,LZ_NORTH,18.24,38.03
2024-01-05,18,LZ_SOUTH,18.24,39.78
2024-01-05,18,LZ_WEST,18.24,52.22
2024-01-05,19,LZ_HOUSTON,27.81,33.42
2024-01-05,19,LZ_NORTH,28.49,32.4
2024-01-05,19,LZ_SOUTH,30.97,35.16
2024-01-05,19,LZ_WEST,72.53,64.6
2024-01-05,20,LZ_HOUSTON,25.05,30.37
2024-01-05,20,LZ_NORTH,26.11,29.32
2024-01-05,20,LZ_SOUTH,30.14,32.42
2024-01-05,20,LZ_WEST,94.58,65.82
2024-01-05,21,LZ_HOUSTON,27.82,30.08
2024-01-05,21,LZ_NORTH,29.04,28.88
2024-01-05,21,LZ_SOUTH,33.91,32.63
2024-01-05,21,LZ_WEST,108.82,72.21
2024-01-05,22,LZ_HOUSTON,25.23,27.76
2024-01-05,22,LZ_NORTH,26.23,26.94
2024-01-05,22,LZ_SOUTH,30.23,30.03
2024-01-05,22,LZ_WEST,92.69,74.15
2024-01-05,23,LZ_HOUSTON,23.86,27.87
2024-01-05,23,LZ_NORTH,24.43,26.43
2024-01-05,23,LZ_SOUTH,26.81,30.37
2024-01-05,23,LZ_WEST,62.47,71.38
2024-01-05,24,LZ_HOUSTON,25.73,26.37
2024-01-05,24,LZ_NORTH,26.54,25.32
2024-01-05,24,LZ_SOUTH,30.06,28.35
2024-01-05,24,LZ_WEST,80.82,70.98
2024-01-06,1,LZ_HOUSTON,22.62,24.37
2024-01-06,1,LZ_NORTH,23.79,22.97
2024-01-06,1,LZ_SOUTH,29.05,25.91
2024-01-06,1,LZ_WEST,103.68,80.85
2024-01-06,2,LZ_HOUSTON,23.69,21.92
2024-01-06,2,LZ_NORTH,24.38,20.45
2024-01-06,2,LZ_SOUTH,27.56,23.49
2024-01-06,2,LZ_WEST,72.08,77.3
2024-01-06,3,LZ_HOUSTON,25.99,21.42
2024-01-06,3,LZ_NORTH,19.64,19.81
2024-01-06,3,LZ_SOUTH,31.48,23.12
2024-01-06,3,LZ_WEST,69.18,77.72
2024-01-06,4,LZ_HOUSTON,32.26,22.69
2024-01-06,4,LZ_NORTH,22.93,20.75
2024-01-06,4,LZ_SOUTH,40.17,24.4
2024-01-06,4,LZ_WEST,93.87,81.28
2024-01-06,5,LZ_HOUSTON,31.81,24.32
2024-01-06,5,LZ_NORTH,26.36,22.38
2024-01-06,5,LZ_SOUTH,36.44,25.93
2024-01-06,5,LZ_WEST,67.85,81.26
2024-01-06,6,LZ_HOUSTON,32.74,28.98
2024-01-06,6,LZ_NORTH,26.41,26.1
2024-01-06,6,LZ_SOUTH,38.13,31.28
2024-01-06,6,LZ_WEST,74.54,90.48
2024-01-06,7,LZ_HOUSTON,55.06,42.1
2024-01-06,7,LZ_NORTH,55.02,39.91
2024-01-06,7,LZ_SOUTH,55.1,43.3
2024-01-06,7,LZ_WEST,55.36,97.0
2024-01-06,8,LZ_HOUSTON,86.29,45.07
2024-01-06,8,LZ_NORTH,86.29,42.88
2024-01-06,8,LZ_SOUTH,86.29,46.47
2024-01-06,8,LZ_WEST,86.29,97.43
2024-01-06,9,LZ_HOUSTON,71.41,32.37
2024-01-06,9,LZ_NORTH,71.41,31.51
2024-01-06,9,LZ_SOUTH,71.41,32.36
2024-01-06,9,LZ_WEST,71.41,44.0
2024-01-06,10,LZ_HOUSTON,22.0,19.96
2024-01-06,10,LZ_NORTH,22.0,20.06
2024-01-06,10,LZ_SOUTH,22.0,19.82
2024-01-06,10,LZ_WEST,22.0,20.03
2024-01-06,11,LZ_HOUSTON,22.29,18.62
2024-01-06,11,LZ_NORTH,22.66,18.62
2024-01-06,11,LZ_SOUTH,22.02,18.47
2024-01-06,11,LZ_WEST,22.9,18.65
2024-01-06,12,LZ_HOUSTON,20.81,18.19
2024-01-06,12,LZ_NORTH,21.93,18.19
