Delivery Date,Hour Ending,Settlement Point,RTM Price,DAM Price
2022-01-03,12,LZ_WEST,24.6,24.95
2022-01-03,13,LZ_HOUSTON,22.85,27.45
2022-01-03,13,LZ_NORTH,22.77,26.88
2022-01-03,13,LZ_SOUTH,22.71,29.22
2022-01-03,13,LZ_WEST,22.76,24.97
2022-01-03,14,LZ_HOUSTON,21.78,25.74
2022-01-03,14,LZ_NORTH,21.78,25.4
2022-01-03,14,LZ_SOUTH,21.78,27.97
2022-01-03,14,LZ_WEST,21.78,22.97
2022-01-03,15,LZ_HOUSTON,19.51,24.81
2022-01-03,15,LZ_NORTH,19.51,24.46
2022-01-03,15,LZ_SOUTH,19.51,27.46
2022-01-03,15,LZ_WEST,19.51,21.62
2022-01-03,16,LZ_HOUSTON,16.79,23.65
2022-01-03,16,LZ_NORTH,16.79,23.52
2022-01-03,16,LZ_SOUTH,16.79,25.71
2022-01-03,16,LZ_WEST,16.79,20.74
2022-01-03,17,LZ_HOUSTON,17.91,26.86
2022-01-03,17,LZ_NORTH,17.91,27.11
2022-01-03,17,LZ_SOUTH,17.91,29.05
2022-01-03,17,LZ_WEST,17.91,25.17
2022-01-03,18,LZ_HOUSTON,24.42,47.43
2022-01-03,18,LZ_NORTH,24.42,47.61
2022-01-03,18,LZ_SOUTH,24.42,49.02
2022-01-03,18,LZ_WEST,24.42,47.01
2022-01-03,19,LZ_HOUSTON,26.29,36.13
2022-01-03,19,LZ_NORTH,26.29,36.47
2022-01-03,19,LZ_SOUTH,26.29,36.16
2022-01-03,19,LZ_WEST,26.29,33.43
2022-01-03,20,LZ_HOUSTON,23.15,31.67
2022-01-03,20,LZ_NORTH,23.15,31.65
2022-01-03,20,LZ_SOUTH,23.15,31.39
2022-01-03,20,LZ_WEST,23.15,27.9
2022-01-03,21,LZ_HOUSTON,22.2,32.09
2022-01-03,21,LZ_NORTH,22.16,32.22
2022-01-03,21,LZ_SOUTH,21.8,30.97
2022-01-03,21,LZ_WEST,8.77,20.95
2022-01-03,22,LZ_HOUSTON,21.54,30.4
2022-01-03,22,LZ_NORTH,20.37,30.75
2022-01-03,22,LZ_SOUTH,25.84,29.33
2022-01-03,22,LZ_WEST,-4.37,14.96
2022-01-03,23,LZ_HOUSTON,20.51,28.41
2022-01-03,23,LZ_NORTH,19.44,28.92
2022-01-03,23,LZ_SOUTH,24.02,27.08
2022-01-03,23,LZ_WEST,-4.54,15.51
2022-01-03,24,LZ_HOUSTON,20.68,25.78
2022-01-03,24,LZ_NORTH,19.38,26.19
2022-01-03,24,LZ_SOUTH,25.1,24.76
2022-01-03,24,LZ_WEST,-5.27,14.5
2022-01-04,1,LZ_HOUSTON,21.72,20.38
2022-01-04,1,LZ_NORTH,21.36,20.87
2022-01-04,1,LZ_SOUTH,22.19,18.75
2022-01-04,1,LZ_WEST,-5.13,1.47
2022-01-04,2,LZ_HOUSTON,22.27,19.04
2022-01-04,2,LZ_NORTH,22.06,19.35
2022-01-04,2,LZ_SOUTH,22.0,17.71
2022-01-04,2,LZ_WEST,-4.62,1.38
2022-01-04,3,LZ_HOUSTON,22.1,19.75
2022-01-04,3,LZ_NORTH,21.98,19.82
2022-01-04,3,LZ_SOUTH,21.31,18.68
2022-01-04,3,LZ_WEST,-4.4,2.12
2022-01-04,4,LZ_HOUSTON,22.64,20.38
2022-01-04,4,LZ_NORTH,22.48,21.25
2022-01-04,4,LZ_SOUTH,21.87,20.82
2022-01-04,4,LZ_WEST,-4.38,3.13
2022-01-04,5,LZ_HOUSTON,24.37,24.98
2022-01-04,5,LZ_NORTH,24.23,25.64
2022-01-04,5,LZ_SOUTH,23.5,23.61
2022-01-04,5,LZ_WEST,-4.11,5.44
2022-01-04,6,LZ_HOUSTON,22.27,26.23
2022-01-04,6,LZ_NORTH,21.95,26.55
2022-01-04,6,LZ_SOUTH,21.63,26.83
2022-01-04,6,LZ_WEST,-4.18,10.94
2022-01-04,7,LZ_HOUSTON,28.18,41.34
2022-01-04,7,LZ_NORTH,28.03,41.24
2022-01-04,7,LZ_SOUTH,27.23,41.98
2022-01-04,7,LZ_WEST,-2.19,9.19
2022-01-04,8,LZ_HOUSTON,33.61,42.16
2022-01-04,8,LZ_NORTH,33.43,44.0
2022-01-04,8,LZ_SOUTH,32.5,44.73
2022-01-04,8,LZ_WEST,-1.14,7.37
2022-01-04,9,LZ_HOUSTON,29.68,36.87
2022-01-04,9,LZ_NORTH,29.51,36.55
2022-01-04,9,LZ_SOUTH,28.58,37.16
2022-01-04,9,LZ_WEST,-3.77,1.54
2022-01-04,10,LZ_HOUSTON,23.11,27.47
2022-01-04,10,LZ_NORTH,23.0,27.11
2022-01-04,10,LZ_SOUTH,22.26,30.53
2022-01-04,10,LZ_WEST,-2.88,0.47
2022-01-04,11,LZ_HOUSTON,22.53,23.92
2022-01-04,11,LZ_NORTH,22.22,23.81
2022-01-04,11,LZ_SOUTH,23.33,26.73
2022-01-04,11,LZ_WEST,-0.5,0.23
2022-01-04,12,LZ_HOUSTON,21.38,23.42
2022-01-04,12,LZ_NORTH,21.31,22.99
2022-01-04,12,LZ_SOUTH,20.68,23.89
2022-01-04,12,LZ_WEST,-0.4,0.55
2022-01-04,13,LZ_HOUSTON,21.99,20.81
2022-01-04,13,LZ_NORTH,21.52,20.75
2022-01-04,13,LZ_SOUTH,21.75,21.17
2022-01-04,13,LZ_WEST,-0.5,0.55
2022-01-04,14,LZ_HOUSTON,18.27,19.47
2022-01-04,14,LZ_NORTH,18.38,19.85
2022-01-04,14,LZ_SOUTH,17.42,20.05
2022-01-04,14,LZ_WEST,-0.8,0.68
2022-01-04,15,LZ_HOUSTON,12.18,19.27
2022-01-04,15,LZ_NORTH,12.3,19.03
2022-01-04,15,LZ_SOUTH,11.54,18.67
2022-01-04,15,LZ_WEST,-0.92,0.62
2022-01-04,16,LZ_HOUSTON,1.1,18.95
2022-01-04,16,LZ_NORTH,1.09,18.76
2022-01-04,16,LZ_SOUTH,1.06,18.27
2022-01-04,16,LZ_WEST,-0.18,1.26
2022-01-04,17,LZ_HOUSTON,17.62,21.55
2022-01-04,17,LZ_NORTH,17.6,21.75
2022-01-04,17,LZ_SOUTH,17.11,21.72
2022-01-04,17,LZ_WEST,0.3,15.56
2022-01-04,18,LZ_HOUSTON,22.83,44.38
2022-01-04,18,LZ_NORTH,22.83,44.06
2022-01-04,18,LZ_SOUTH,22.83,44.19
2022-01-04,18,LZ_WEST,22.83,43.32
2022-01-04,19,LZ_HOUSTON,32.99,34.23
2022-01-04,19,LZ_NORTH,32.83,34.01
2022-01-04,19,LZ_SOUTH,33.09,34.22
2022-01-04,19,LZ_WEST,32.76,33.81
2022-01-04,20,LZ_HOUSTON,22.75,29.39
2022-01-04,20,LZ_NORTH,22.75,29.17
2022-01-04,20,LZ_SOUTH,22.75,29.18
2022-01-04,20,LZ_WEST,22.75,28.94
2022-01-04,21,LZ_HOUSTON,23.14,26.26
2022-01-04,21,LZ_NORTH,22.5,26.05
2022-01-04,21,LZ_SOUTH,23.8,25.7
2022-01-04,21,LZ_WEST,22.18,25.99
2022-01-04,22,LZ_HOUSTON,22.66,24.67
2022-01-04,22,LZ_NORTH,22.48,24.53
2022-01-04,22,LZ_SOUTH,22.83,23.94
2022-01-04,22,LZ_WEST,22.4,24.56
2022-01-04,23,LZ_HOUSTON,20.3,25.82
2022-01-04,23,LZ_NORTH,20.24,25.84
2022-01-04,23,LZ_SOUTH,20.34,24.59
2022-01-04,23,LZ_WEST,20.22,25.96
2022-01-04,24,LZ_HOUSTON,20.15,24.3
2022-01-04,24,LZ_NORTH,20.72,24.38
2022-01-04,24,LZ_SOUTH,14.68,22.72
2022-01-04,24,LZ_WEST,20.8,24.55
2022-01-05,1,LZ_HOUSTON,21.72,22.96
2022-01-05,1,LZ_NORTH,22.58,23.22
2022-01-05,1,LZ_SOUTH,13.96,19.76
2022-01-05,1,LZ_WEST,22.84,23.41
2022-01-05,2,LZ_HOUSTON,22.52,22.07
2022-01-05,2,LZ_NORTH,22.51,22.21
2022-01-05,2,LZ_SOUTH,19.37,19.88
2022-01-05,2,LZ_WEST,22.49,22.36
2022-01-05,3,LZ_HOUSTON,22.67,22.17
2022-01-05,3,LZ_NORTH,22.49,22.28
2022-01-05,3,LZ_SOUTH,20.21,20.7
2022-01-05,3,LZ_WEST,22.38,22.39
2022-01-05,4,LZ_HOUSTON,21.21,22.42
2022-01-05,4,LZ_NORTH,20.98,22.42
2022-01-05,4,LZ_SOUTH,19.36,21.87
2022-01-05,4,LZ_WEST,20.9,22.44
2022-01-05,5,LZ_HOUSTON,20.32,24.6
2022-01-05,5,LZ_NORTH,20.12,24.59
2022-01-05,5,LZ_SOUTH,16.92,24.51
2022-01-05,5,LZ_WEST,20.09,24.64
2022-01-05,6,LZ_HOUSTON,20.83,29.25
2022-01-05,6,LZ_NORTH,20.68,29.28
2022-01-05,6,LZ_SOUTH,19.7,29.3
2022-01-05,6,LZ_WEST,20.64,29.17
2022-01-05,7,LZ_HOUSTON,22.4,32.8
2022-01-05,7,LZ_NORTH,22.4,32.8
2022-01-05,7,LZ_SOUTH,22.4,32.85
2022-01-05,7,LZ_WEST,22.4,32.85
2022-01-05,8,LZ_HOUSTON,22.78,34.7
2022-01-05,8,LZ_NORTH,22.78,34.68
2022-01-05,8,LZ_SOUTH,22.78,35.03
2022-01-05,8,LZ_WEST,22.78,35.09
2022-01-05,9,LZ_HOUSTON,22.57,27.64
2022-01-05,9,LZ_NORTH,22.57,27.61
2022-01-05,9,LZ_SOUTH,22.57,27.91
2022-01-05,9,LZ_WEST,22.57,27.58
2022-01-05,10,LZ_HOUSTON,19.76,23.96
2022-01-05,10,LZ_NORTH,19.04,23.91
2022-01-05,10,LZ_SOUTH,19.74,24.6
2022-01-05,10,LZ_WEST,17.07,23.75
2022-01-05,11,LZ_HOUSTON,19.5,23.4
2022-01-05,11,LZ_NORTH,19.15,23.26
2022-01-05,11,LZ_SOUTH,19.97,23.96
2022-01-05,11,LZ_WEST,18.4,23.25
2022-01-05,12,LZ_HOUSTON,22.8,23.68
2022-01-05,12,LZ_NORTH,22.53,23.55
2022-01-05,12,LZ_SOUTH,24.64,24.26
2022-01-05,12,LZ_WEST,22.43,23.53
2022-01-05,13,LZ_HOUSTON,23.24,23.59
2022-01-05,13,LZ_NORTH,23.24,23.54
2022-01-05,13,LZ_SOUTH,23.24,24.08
2022-01-05,13,LZ_WEST,23.24,23.55
2022-01-05,14,LZ_HOUSTON,25.21,23.26
2022-01-05,14,LZ_NORTH,25.21,23.19
2022-01-05,14,LZ_SOUTH,25.21,23.78
2022-01-05,14,LZ_WEST,25.21,23.2
2022-01-05,15,LZ_HOUSTON,23.85,22.92
2022-01-05,15,LZ_NORTH,23.85,22.86
2022-01-05,15,LZ_SOUTH,23.85,23.52
2022-01-05,15,LZ_WEST,23.85,22.87
2022-01-05,16,LZ_HOUSTON,23.28,22.68
2022-01-05,16,LZ_NORTH,23.28,22.6
2022-01-05,16,LZ_SOUTH,23.28,23.43
2022-01-05,16,LZ_WEST,23.28,22.61
2022-01-05,17,LZ_HOUSTON,22.55,25.13
2022-01-05,17,LZ_NORTH,22.55,24.83
2022-01-05,17,LZ_SOUTH,22.55,25.42
2022-01-05,17,LZ_WEST,22.55,24.8
2022-01-05,18,LZ_HOUSTON,24.26,60.22
2022-01-05,18,LZ_NORTH,24.26,60.02
2022-01-05,18,LZ_SOUTH,24.26,60.26
2022-01-05,18,LZ_WEST,24.26,60.32
2022-01-05,19,LZ_HOUSTON,35.08,47.34
2022-01-05,19,LZ_NORTH,35.08,47.06
2022-01-05,19,LZ_SOUTH,35.08,47.22
2022-01-05,19,LZ_WEST,35.08,47.81
2022-01-05,20,LZ_HOUSTON,30.97,34.49
2022-01-05,20,LZ_NORTH,30.97,34.2
2022-01-05,20,LZ_SOUTH,30.97,34.4
2022-01-05,20,LZ_WEST,30.97,35.41
2022-01-05,21,LZ_HOUSTON,25.6,31.2
2022-01-05,21,LZ_NORTH,25.39,31.02
2022-01-05,21,LZ_SOUTH,25.19,31.25
2022-01-05,21,LZ_WEST,25.35,32.26
2022-01-05,22,LZ_HOUSTON,23.27,25.31
2022-01-05,22,LZ_NORTH,23.26,25.07
2022-01-05,22,LZ_SOUTH,23.25,25.01
2022-01-05,22,LZ_WEST,23.26,26.36
2022-01-05,23,LZ_HOUSTON,22.4,26.87
2022-01-05,23,LZ_NORTH,22.4,26.72
2022-01-05,23,LZ_SOUTH,22.4,26.64
2022-01-05,23,LZ_WEST,22.4,27.57
2022-01-05,24,LZ_HOUSTON,19.56,25.07
2022-01-05,24,LZ_NORTH,19.56,24.97
2022-01-05,24,LZ_SOUTH,19.56,25.13
2022-01-05,24,LZ_WEST,19.56,25.67
2022-01-06,1,LZ_HOUSTON,21.12,25.12
2022-01-06,1,LZ_NORTH,21.12,25.09
2022-01-06,1,LZ_SOUTH,21.12,25.05
2022-01-06,1,LZ_WEST,21.12,25.18
2022-01-06,2,LZ_HOUSTON,21.06,23.17
2022-01-06,2,LZ_NORTH,21.06,23.15
2022-01-06,2,LZ_SOUTH,21.06,23.12
2022-01-06,2,LZ_WEST,21.06,22.94
2022-01-06,3,LZ_HOUSTON,19.65,23.06
2022-01-06,3,LZ_NORTH,19.65,23.07
2022-01-06,3,LZ_SOUTH,12.29,22.91
2022-01-06,3,LZ_WEST,19.65,22.04
2022-01-06,4,LZ_HOUSTON,22.34,22.08
2022-01-06,4,LZ_NORTH,22.34,22.22
2022-01-06,4,LZ_SOUTH,19.87,22.27
2022-01-06,4,LZ_WEST,22.34,20.48
2022-01-06,5,LZ_HOUSTON,22.28,23.07
2022-01-06,5,LZ_NORTH,22.28,23.63
2022-01-06,5,LZ_SOUTH,22.28,24.27
2022-01-06,5,LZ_WEST,22.28,20.02
2022-01-06,6,LZ_HOUSTON,19.09,24.83
2022-01-06,6,LZ_NORTH,19.09,25.14
2022-01-06,6,LZ_SOUTH,19.09,25.47
2022-01-06,6,LZ_WEST,19.09,21.9
2022-01-06,7,LZ_HOUSTON,22.32,28.05
2022-01-06,7,LZ_NORTH,22.32,28.14
2022-01-06,7,LZ_SOUTH,22.32,28.68
2022-01-06,7,LZ_WEST,22.32,22.74
2022-01-06,8,LZ_HOUSTON,24.55,28.57
2022-01-06,8,LZ_NORTH,22.75,28.21
2022-01-06,8,LZ_SOUTH,24.0,29.26
2022-01-06,8,LZ_WEST,2.79,18.76
2022-01-06,9,LZ_HOUSTON,22.73,25.85
2022-01-06,9,LZ_NORTH,22.2,24.39
2022-01-06,9,LZ_SOUTH,21.97,27.77
2022-01-06,9,LZ_WEST,0.42,5.44
2022-01-06,10,LZ_HOUSTON,22.87,24.03
2022-01-06,10,LZ_NORTH,22.18,22.4
2022-01-06,10,LZ_SOUTH,22.18,25.82
2022-01-06,10,LZ_WEST,-0.52,0.14
2022-01-06,11,LZ_HOUSTON,22.14,24.12
2022-01-06,11,LZ_NORTH,22.03,22.3
2022-01-06,11,LZ_SOUTH,21.6,25.32
2022-01-06,11,LZ_WEST,0.0,0.66
